,health index,MA_health index
<<<<<<< HEAD
0,0.9386894702911377,0.9386894702911377
1,0.9592638611793518,0.9592638611793518
2,0.9445012807846069,0.9445012807846069
3,0.9508497714996338,0.9508497714996338
4,0.9244123697280884,0.9244123697280884
5,0.8967466950416565,0.9435433506965637
6,0.9390315413475037,0.9351547956466675
7,0.9094485640525818,0.9311083316802978
8,0.9180374145507812,0.9240977883338928
9,0.8952301144599915,0.9175353169441223
10,0.8850256204605103,0.911698865890503
11,0.9406695365905762,0.9093546509742737
12,0.9002993702888489,0.9096822500228882
13,0.9456974864006042,0.9078524112701416
14,0.9051801562309265,0.9133844256401062
15,0.9428921937942505,0.9153744339942932
16,0.9263986945152283,0.9269477486610412
17,0.9144330024719238,0.9240935802459717
18,0.8979035019874573,0.9269203066825866
19,0.8704572916030884,0.9173615097999572
20,0.9420017004013062,0.9104169368743896
21,0.8612847924232483,0.9102388381958008
22,0.9112083911895752,0.8972160577774048
23,0.9255945682525635,0.896571135520935
24,0.948248028755188,0.9021093487739563
25,0.9284577369689941,0.9176674962043763
26,0.9369375705718994,0.9149587035179139
27,0.9063289165496826,0.9300892591476441
28,0.9223533272743225,0.9291133642196655
29,0.9503164887428284,0.9284651160240174
30,0.854834258556366,0.9288788080215454
31,0.8930369019508362,0.9141541123390198
32,0.8837066888809204,0.9053739786148072
33,0.9143985509872437,0.9008495330810546
34,0.9296681880950928,0.8992585778236389
35,0.9398954510688782,0.8951289176940918
36,0.9047347903251648,0.9121411561965942
37,0.8938822150230408,0.91448073387146
38,0.9298309087753296,0.916515839099884
39,0.9051454067230225,0.9196023106575012
40,0.9445652961730957,0.9146977543830872
41,0.9505187273025513,0.9156317234039306
42,0.8750308752059937,0.9247885107994079
43,0.9205513596534729,0.9210182428359985
44,0.9043843746185303,0.9191623330116272
45,0.8687180280685425,0.9190101265907288
46,0.9247825145721436,0.9038406729698181
47,0.9016933441162109,0.8986934304237366
48,0.893474817276001,0.90402592420578
49,0.9017106890678406,0.8986106157302857
50,0.9147650003433228,0.8980758786201477
51,0.9191370606422424,0.9072852730751038
52,0.8905879259109497,0.9061561822891235
53,0.9049304723739624,0.9039350986480713
54,0.9142472743988037,0.9062262296676635
55,0.8582565188407898,0.9087335467338562
56,0.9388267993927002,0.8974318504333496
57,0.8830462098121643,0.9013697981834412
58,0.896720826625824,0.8998614549636841
59,0.9246676564216614,0.8982195258140564
60,0.9437934756278992,0.9003036022186279
61,0.943343460559845,0.9174109935760498
62,0.9470648765563965,0.9183143258094788
63,0.9784970283508301,0.9311180591583252
64,0.9002856612205505,0.9474732995033264
65,0.9350355863571167,0.9425969004631043
66,0.955484926700592,0.9408453226089477
67,0.9246631860733032,0.9432736158370971
68,0.9409866333007812,0.9387932777404785
69,0.9036687612533569,0.9312911987304687
70,0.906818687915802,0.93196781873703
71,0.8555179238319397,0.926324439048767
72,0.8972116112709045,0.9063310384750366
73,0.9213772416114807,0.9008407235145569
74,0.8985185623168945,0.8969188451766967
75,0.8897435665130615,0.8958888053894043
76,0.8049752712249756,0.8924737811088562
77,0.9007159471511841,0.8823652505874634
78,0.8941762447357178,0.8830661177635193
79,0.9222449064254761,0.8776259183883667
80,0.9116032719612122,0.882371187210083
81,0.92003333568573,0.8867431282997131
82,0.8838544487953186,0.9097547411918641
83,0.8951670527458191,0.9063824415206909
84,0.9148697257041931,0.9065806031227112
85,0.9172674417495728,0.9051055669784546
86,0.9139811992645264,0.9062384009361267
87,0.777533769607544,0.905027973651886
88,0.8977566957473755,0.8837638378143311
89,0.8665632605552673,0.8842817664146423
90,0.9253095984458923,0.8746204733848572
91,0.9014930129051208,0.8762289047241211
92,0.8320240378379822,0.87373126745224
93,0.900212824344635,0.8846293210983276
94,0.9259054660797119,0.8851205468177795
95,0.965518593788147,0.8969889879226685
96,0.8955441117286682,0.9050307869911194
97,0.9234781861305237,0.9038410067558289
98,0.878614068031311,0.9221318364143372
99,0.915705144405365,0.9178120851516723
100,0.9009197354316711,0.915772020816803
101,0.8721818327903748,0.9028522491455078
102,0.924683153629303,0.8981797933578491
103,0.8463788628578186,0.898420786857605
104,0.9011552333831787,0.8919737458229064
105,0.909991443157196,0.8890637636184693
106,0.9060506224632263,0.8908781051635742
107,0.8905659914016724,0.8976518630981445
108,0.8925178050994873,0.8908284306526184
109,0.8967945575714111,0.9000562191009521
110,0.8573998212814331,0.8991840839385986
111,0.8765243291854858,0.8886657595634461
112,0.9326730966567993,0.8827605009078979
113,0.9177997708320618,0.8911819219589233
114,0.9080396294593811,0.8962383151054383
115,0.8797323107719421,0.8984873294830322
116,0.9274744987487793,0.902953827381134
117,0.9110084772109985,0.9131438612937928
118,0.8966001272201538,0.9088109374046326
119,0.8200957179069519,0.9045710086822509
120,0.8561345338821411,0.8869822263717652
121,0.8701530694961548,0.882262670993805
122,0.9027203917503357,0.87079838514328
123,0.8270812034606934,0.8691407680511475
124,0.9083119630813599,0.8552369832992553
125,0.8715718388557434,0.8728802323341369
126,0.7108803391456604,0.8759676933288574
127,0.9486991167068481,0.8441131472587585
128,0.7988100051879883,0.853308892250061
129,0.7970733642578125,0.84765465259552
130,0.8914945721626282,0.8254069328308106
131,0.9313592314720154,0.8293914794921875
132,0.8903858065605164,0.8734872579574585
133,0.8966119289398193,0.8618245959281922
134,0.8575677871704102,0.8813849806785583
135,0.8927065134048462,0.8934838652610779
136,0.9136460423469543,0.8937262535095215
137,0.8904117345809937,0.8901836156845093
138,0.9238499999046326,0.8901888012886048
139,0.861363410949707,0.8956364154815674
140,0.8359350562095642,0.8963955402374267
141,0.9039875864982605,0.8850412487983703
142,0.9290595650672913,0.8831095576286316
143,0.8668386340141296,0.8908391237258911
144,0.8344860076904297,0.8794368505477905
145,0.887005627155304,0.8740613698959351
146,0.9149807691574097,0.884275484085083
147,0.830082893371582,0.8864741206169129
148,0.8750483989715576,0.866678786277771
149,0.8935530185699463,0.8683207392692566
150,0.8764318823814392,0.8801341414451599
151,0.8505430817604065,0.878019392490387
152,0.8419166207313538,0.8651318550109863
153,0.8679025769233704,0.8674986004829407
154,0.93379807472229,0.8660694360733032
155,0.9213870167732239,0.874118447303772
156,0.8560354113578796,0.8831094741821289
157,0.8854376673698425,0.8842079401016235
158,0.9319946765899658,0.8929121494293213
159,0.9702119827270508,0.9057305693626404
160,0.9003127217292786,0.9130133509635925
161,0.9437228441238403,0.9087984919548034
162,0.8984596729278564,0.9263359785079956
163,0.9044243097305298,0.9289403796195984
164,0.8880559206008911,0.9234263062477112
165,0.9169963002204895,0.9069950938224792
166,0.9010304808616638,0.9103318095207215
167,0.8713818192481995,0.9017933368682861
168,0.7659034132957458,0.8963777661323548
169,0.9334911108016968,0.868673586845398
170,0.9191220998764038,0.8777606248855591
171,0.9054943323135376,0.8781857848167419
172,0.8465253114700317,0.8790785551071167
173,0.840720534324646,0.8741072535514831
174,0.820438802242279,0.8890706777572632
175,0.918813169002533,0.8664602160453796
176,0.8918530941009521,0.8663984298706054
177,0.8735332489013672,0.8636701822280883
178,0.9079769253730774,0.8690717697143555
179,0.9084774255752563,0.8825230479240418
180,0.8676168322563171,0.9001307725906372
181,0.8952462077140808,0.889891505241394
182,0.8126577734947205,0.8905701279640198
183,0.9221460819244385,0.8783950328826904
184,0.8484569191932678,0.8812288641929626
185,0.8578729033470154,0.8692247629165649
186,0.8405615091323853,0.8672759771347046
187,0.857442319393158,0.8563390374183655
188,0.9202427268028259,0.865295946598053
189,0.9077220559120178,0.8649152755737305
190,0.8993206024169922,0.8767683029174804
191,0.8826181888580322,0.8850578427314758
192,0.8004262447357178,0.8934691786766052
193,0.807913601398468,0.8820659637451171
194,0.7980542182922363,0.8596001386642456
195,0.8858872652053833,0.8376665711402893
196,0.889733076095581,0.8349799036979675
197,0.8834725618362427,0.8364028811454773
198,0.8158313632011414,0.8530121445655823
199,0.8789100050926208,0.8545956969261169
200,0.8341000080108643,0.8707668542861938
201,0.8358710408210754,0.8604094028472901
202,0.8803126215934753,0.8496369957923889
203,0.8216950297355652,0.8490050077438355
204,0.9221966862678528,0.8501777410507202
205,0.8292292356491089,0.8588350772857666
206,0.8610804677009583,0.8578609228134155
207,0.7652245163917542,0.8629028081893921
208,0.8172696828842163,0.8398851871490478
209,0.8182126879692078,0.839000117778778
210,0.8718297481536865,0.8182033181190491
211,0.8544332981109619,0.8267234206199646
212,0.8858256936073303,0.8253939867019653
213,0.7537116408348083,0.8495142221450805
214,0.9011805653572083,0.8368026137351989
215,0.8111129403114319,0.853396189212799
216,0.7910976409912109,0.8412528276443482
217,0.8443321585655212,0.8285856962203979
218,0.9039373993873596,0.8202869892120361
219,0.7760948538780212,0.8503321409225464
220,0.8115909099578857,0.825314998626709
221,0.8378859758377075,0.8254105925559998
222,0.9209973812103271,0.8347682595252991
223,0.9593639373779297,0.8501013040542602
224,0.7527559399604797,0.8611866116523743
225,0.8504629731178284,0.856518828868866
226,0.8331113457679749,0.8642932415008545
227,0.8467422127723694,0.863338315486908
228,0.8927329778671265,0.8484872817993164
229,0.8801227807998657,0.8351610898971558
230,0.8630270957946777,0.8606344580650329
231,0.8275333642959595,0.8631472826004029
232,0.7681892514228821,0.8620316863059998
233,0.7332504391670227,0.8463210940361023
234,0.7342711091041565,0.8144245862960815
235,0.6803561449050903,0.7852542519569397
236,0.792681097984314,0.7487200617790222
237,0.8192657828330994,0.7417496085166931
238,0.8909339308738708,0.7519649147987366
239,0.8502481579780579,0.7835016131401062
240,0.8143646121025085,0.8066970229148864
241,0.7986684441566467,0.8334987163543701
242,0.7420970797538757,0.8346961855888366
243,0.8585748672485352,0.8192624449729919
244,0.738227367401123,0.8127906322479248
245,0.786267101764679,0.7903864741325378
246,0.8567233681678772,0.7847669720649719
247,0.7459399700164795,0.796377956867218
248,0.8499060273170471,0.7971465349197387
249,0.8115793466567993,0.7954127669334412
250,0.8412783145904541,0.8100831627845764
251,0.8485860228538513,0.8210854053497314
252,0.7243173718452454,0.8194579362869263
253,0.849761426448822,0.8151334166526795
254,0.8301658034324646,0.8151044964790344
255,0.7326530814170837,0.8188217878341675
256,0.771169126033783,0.7970967411994934
257,0.8799650073051453,0.7816133618354797
258,0.7863653898239136,0.8127428889274597
259,0.7568048238754272,0.800063681602478
260,0.8421830534934998,0.7853914856910705
261,0.866693377494812,0.8072974801063537
262,0.8573746085166931,0.8264023303985596
263,0.8379464149475098,0.8218842506408691
264,0.8303223252296448,0.8322004556655884
265,0.7849768400192261,0.8469039559364319
266,0.7640901207923889,0.8354627132415772
267,0.8204470276832581,0.8149420619010925
268,0.8195488452911377,0.8075565457344055
269,0.7424324750900269,0.8038770318031311
270,0.898425817489624,0.7862990617752075
271,0.8318324685096741,0.8089888572692872
272,0.8487040400505066,0.8225373268127442
273,0.7483429312705994,0.8281887292861938
274,0.8543387651443481,0.8139475464820862
275,0.8184533715248108,0.8363288044929504
276,0.7155842781066895,0.8203343152999878
277,0.7177079916000366,0.7970846772193909
278,0.757178544998169,0.7708854675292969
279,0.8212565183639526,0.7726525902748108
280,0.7833958268165588,0.7660361409187317
281,0.7833267450332642,0.7590246319770813
282,0.7661478519439697,0.7725731253623962
283,0.750119686126709,0.7822610974311829
284,0.792013943195343,0.7808493256568909
285,0.7525240182876587,0.775000810623169
286,0.748126745223999,0.7688264489173889
287,0.8230316638946533,0.7617864489555359
288,0.7679567337036133,0.7731632113456726
289,0.7398466467857361,0.7767306208610535
290,0.7764566540718079,0.7662971615791321
291,0.7845664024353027,0.7710836887359619
292,0.8067578077316284,0.7783716201782227
293,0.783221423625946,0.7751168489456177
294,0.758402407169342,0.7781697869300842
295,0.8084195256233215,0.7818809390068054
296,0.772961437702179,0.7882735133171082
297,0.7655683755874634,0.7859525203704834
298,0.8155986070632935,0.7777146339416504
299,0.7988317608833313,0.7841900706291198
300,0.7794209718704224,0.7922759413719177
301,0.9129535555839539,0.7864762306213379
302,0.72919762134552,0.8144746541976928
303,0.7059262990951538,0.8072005033493042
304,0.8299869298934937,0.7852660417556763
305,0.839898943901062,0.7914970755577088
306,0.8059974908828735,0.8035926699638367
307,0.7328225374221802,0.7822014570236206
308,0.7957548499107361,0.7829264402389526
309,0.804135262966156,0.8008921504020691
310,0.7101613879203796,0.7957218170166016
311,0.751928985118866,0.7697743058204651
312,0.7213289737701416,0.7589606046676636
313,0.8466281890869141,0.7566618919372559
314,0.7650037407875061,0.7668365597724914
315,0.8607115149497986,0.7590102553367615
316,0.8055823445320129,0.7891202807426453
317,0.6723119020462036,0.7998509526252746
318,0.6648497581481934,0.790047538280487
319,0.8558933138847351,0.7536918520927429
320,0.745479166507721,0.7718697667121888
321,0.8375975489616394,0.7488232970237731
322,0.7895089983940125,0.7552263379096985
323,0.760116457939148,0.7786657571792602
324,0.6979348659515381,0.7977190971374511
325,0.6811419725418091,0.7661274075508118
326,0.7611948251724243,0.7532599687576294
327,0.8007664680480957,0.7379794239997863
328,0.8392794132232666,0.740230917930603
329,0.7578657269477844,0.7560635089874268
330,0.6926709413528442,0.768049681186676
331,0.7054626941680908,0.770355474948883
332,0.7804607152938843,0.7592090487480163
333,0.7716879844665527,0.7551478981971741
334,0.7022672891616821,0.7416296124458313
335,0.8434808850288391,0.7305099248886109
336,0.8182557821273804,0.7606719136238098
337,0.7281539440155029,0.7832305312156678
338,0.6511424779891968,0.7727691769599915
339,0.7194743752479553,0.7486600756645203
340,0.7055277228355408,0.7521014928817749
341,0.7620404958724976,0.7245108604431152
342,0.7373439073562622,0.7132678031921387
343,0.8397395610809326,0.7151057958602905
344,0.828575849533081,0.7528252124786377
345,0.701955258846283,0.7746455073356628
346,0.8183420300483704,0.7739310145378113
347,0.8121501803398132,0.7851913213729859
348,0.764255940914154,0.800152575969696
349,0.6911651492118835,0.7850558519363403
350,0.8104267120361328,0.7575737118721009
351,0.8448948860168457,0.7792680025100708
352,0.8079585433006287,0.7845785737037658
353,0.8431241512298584,0.783740246295929
354,0.884878933429718,0.7995138883590698
355,0.8384495377540588,0.8382566452026368
356,0.7297484278678894,0.843861210346222
357,0.6893108487129211,0.8208319187164307
358,0.6955586671829224,0.7971023797988892
359,0.6752439141273499,0.7675892829895019
360,0.7680478692054749,0.7256622791290284
361,0.7179538011550903,0.7115819454193115
362,0.7650001645088196,0.7092230200767518
363,0.8316875100135803,0.7243608832359314
364,0.6785274744033813,0.751586651802063
365,0.7130913734436035,0.7522433638572693
366,0.7087870240211487,0.741252064704895
367,0.7527483701705933,0.7394187092781067
368,0.7112359404563904,0.7369683504104614
369,0.7462357878684998,0.7128780364990235
370,0.7338393330574036,0.7264196991920471
371,0.6705684661865234,0.7305692911148072
372,0.7682705521583557,0.7229255795478821
373,0.6756803393363953,0.7260300159454346
374,0.7484322190284729,0.7189188957214355
375,0.7309767007827759,0.7193581819534302
376,0.7438191771507263,0.7187856554985046
377,0.7333305478096008,0.7334357976913453
378,0.7689275741577148,0.7264477968215942
379,0.690467357635498,0.7450972437858582
380,0.7539982199668884,0.7335042715072632
381,0.7222082614898682,0.7381085753440857
382,0.7808432579040527,0.7337863922119141
383,0.819672167301178,0.7432889342308044
384,0.6659336090087891,0.753437852859497
385,0.7577168941497803,0.7485311031341553
386,0.6496356129646301,0.7492748379707337
387,0.6990256905555725,0.7347603082656861
388,0.6725820899009705,0.71839679479599
389,0.6250352263450623,0.6889787793159485
390,0.8279445767402649,0.6807991027832031
391,0.7112228274345398,0.6948446393013
392,0.689227819442749,0.707162082195282
393,0.7198770046234131,0.7052025079727173
394,0.737613320350647,0.7146614909172058
395,0.7801810503005981,0.7371771097183227
396,0.6283707022666931,0.7276244044303894
397,0.7533601522445679,0.71105397939682
398,0.7830752730369568,0.7238804459571838
399,0.7379611730575562,0.7365200996398926
400,0.6385118961334229,0.7365896701812744
401,0.7871634364128113,0.7082558393478393
402,0.7975018620491028,0.7400143861770629
403,0.7925089597702026,0.7488427281379699
404,0.7189899682998657,0.7507294654846192
405,0.6663203835487366,0.746935224533081
406,0.7655999064445496,0.7524969220161438
407,0.7213713526725769,0.7481842160224914
408,0.6698556542396545,0.7329581141471863
409,0.6580148339271545,0.7084274530410767
410,0.716181755065918,0.6962324261665345
411,0.7879263758659363,0.7062047004699707
412,0.7220962643623352,0.710669994354248
413,0.7069257497787476,0.7108149766921997
414,0.7172129154205322,0.7182289958000183
415,0.7518326640129089,0.7300686120986939
416,0.6586670279502869,0.7371987938880921
417,0.699748158454895,0.7113469243049622
418,0.7526360154151917,0.7068773031234741
419,0.6396329402923584,0.716019356250763
420,0.6388970017433167,0.7005033612251281
421,0.7426952719688416,0.6779162287712097
422,0.7005518078804016,0.6947218775749207
423,0.6477088332176208,0.694882607460022
424,0.676796019077301,0.6738971710205078
425,0.6304612159729004,0.6813297867774963
426,0.7824576497077942,0.679642629623413
